event_id,category_id,name,time
dkwpqyvgbgb,11,Weekly tournament,2016-04-04 23:30:00
dkwpqyvfblc,11,Weekly tournament,2016-03-28 23:30:00
dkwpqyvfbcc,11,Weekly tournament,2016-03-21 23:30:00
dkwpqyvfbsb,11,Weekly tournament,2016-03-14 23:30:00
dkwpqyvfbkb,11,Weekly tournament,2016-03-08 00:30:00
dkwpqyvdbmc,11,Weekly tournament,2016-03-01 00:30:00
dkwpqyvdbdc,11,Weekly tournament,2016-02-23 00:30:00
dkwpqyvdbtb,11,Weekly tournament,2016-02-16 00:30:00
dkwpqyvdblb,11,Weekly tournament,2016-02-09 00:30:00
dkwpqyvdbcb,11,Weekly tournament,2016-02-02 00:30:00
dkwpqyvcbhc,11,Weekly tournament,2016-01-26 00:30:00
dkwpqyvcbxb,11,Weekly tournament,2016-01-19 00:30:00
dkwpqyvcbpb,11,Weekly tournament,2016-01-12 00:30:00
dkwpqyvcbgb,11,Weekly tournament,2016-01-05 00:30:00
dkwpqytqblc,11,Weekly tournament,2015-12-29 00:30:00
dkwpqytqbcc,11,Weekly tournament,2015-12-22 00:30:00
dkwpqytqbsb,11,Weekly tournament,2015-12-15 00:30:00
dkwpqytqbkb,11,Weekly tournament,2015-12-08 00:30:00
dkwpqytpbnc,11,Weekly tournament,2015-12-01 00:30:00
dkwpqytpbfc,11,Weekly tournament,2015-11-24 00:30:00
dkwpqytpbvb,11,Weekly tournament,2015-11-17 00:30:00
dkwpqytpbmb,11,Weekly tournament,2015-11-10 00:30:00
dkwpqytpbdb,11,Weekly tournament,2015-11-03 00:30:00
243590962,28,Miracles in the scripture part 2 followed by the movies :),2017-10-07 16:30:00
242692606,28,Miracles mentioned in the scripture ,2017-09-09 15:00:00
242340764,28,Please describe what Heaven is in your scripture ,2017-08-13 18:00:00
242033375,2,Digital Marketing Series: Learn Email Marketing,2017-09-21 23:30:00
242568670,2,Digital Marketing Series: Learn Online Reputation Management,2017-08-17 23:30:00
240998999,2,Digital Marketing Series: Learn Analytics,2017-07-20 23:30:00
240238515,2,Digital Marketing Series: Learn Online Advertising,2017-06-15 23:30:00
239438161,2,Digital Marketing Series: Learn Social Media,2017-05-18 23:30:00
237988160,2,Digital Marketing Series: Learn SEM,2017-04-20 23:30:00
237986816,2,Digital Marketing Series: Learn SEO,2017-03-16 23:30:00
237275198,2,Digital Marketing Series: Find the Right Digital Marketing Mix,2017-02-17 00:30:00
236800395,2,Advanced SEO Meetup,2017-01-24 14:00:00
236797598,2,2017 Kickoff: 7 Critical Tasks for SEO Success in 2017,2017-01-20 00:30:00
230178733,2,Free Website SEO Audits,2016-04-21 23:30:00
220866838,2,Please Join the Other Group,2015-12-26 05:45:00
qrzvjgyvqbdc,34,NCFUG Monthly Meeting,2016-12-23 00:30:00
qrzvjgyvpbgc,34,NCFUG Monthly Meeting,2016-11-25 00:30:00
qrzvjgyvnbkc,34,NCFUG Monthly Meeting,2016-10-27 23:30:00
qrzvjgyvlbhc,34,NCFUG Monthly Meeting,2016-08-25 23:30:00
qrzvjgyvjbfc,34,NCFUG Monthly Meeting,2016-06-23 23:30:00
qrzvjgyvhbjc,34,NCFUG Monthly Meeting,2016-05-26 23:30:00
qrzvjgyvdbhc,34,NCFUG Monthly Meeting,2016-02-26 00:30:00
244125835,31,Pumpkin Centerpiece Craft Party!,2017-10-20
244155812,28,Women's Bible Study,2017-10-26 23:30:00
243779350,28,Women's Bible Study,2017-10-11 23:30:00
243621987,28,Recovering from Religion Nashville Meetup,2017-10-19
243306411,28,Recovering from Religion's 1st Nashville Meetup,2017-09-21
241229719,34,Podcasting for the Music Business and More!,2017-07-28
240189368,10,Picnic in the Vineyard,2017-06-04 18:00:00
244151660,22,Gaia's Tribe Meetup ,2017-10-23 23:00:00
243228565,22,Gaia's Tribe Meetup ,2017-09-25 23:00:00
243228560,22,Gaia's Tribe Meetup,2017-09-11 23:00:00
242095490,22,Healing Earth and Her Oceans,2017-08-28 23:30:00
242095321,22,Healing Earth and Her Oceans,2017-08-07 23:30:00
241315120,22,Lightbody Activation Prep and Healing Gaia and Her Oceans,2017-07-10 23:00:00
241176265,22,First group meet up,2017-07-02 20:00:00
nwcprmywnbgc,2,First Time Home Buyers Info Session,2017-10-24 23:30:00
nwcprmywmbjc,2,First Time Home Buyers Info Session,2017-09-26 23:30:00
nwcprmywlbdc,2,**Postponed** First Time Home Buyers Info Session,2017-08-22 23:30:00
nwcprmywkbhc,2,First Time Home Buyers Info Session,2017-07-25 23:30:00
nwcprmywjbkc,2,First Time Home Buyers Info Session,2017-07-11 23:30:00
nwcprmywhbfc,2,First Time Home Buyers Info Session,2017-05-23 23:30:00
nwcprmywgbhc,2,First Time Home Buyers Info Session,2017-04-25 23:30:00
nwcprmywfblc,2,First Time Home Buyers Info Session,2017-03-28 23:30:00
mvcprmywfbkc,2,First Time Home Buyers Info Session,2017-03-27 23:30:00
jwcprmywfbkc,2,First Time Home Buyers Info Session,2017-03-27 23:30:00
nwcprmywfbkc,2,First Time Home Buyers Info Session,2017-03-27 23:30:00
tccsxlywdblc,2,First Time Home Buyers Info Session,2017-02-28 00:30:00
tccsxlywcbgc,2,*POSTPONED* First Time Home Buyers Info Session,2017-01-25 00:30:00
tccsxlyvpbdc,2,First Time Home Buyers Info Session,2016-11-17 00:30:00
tccsxlyvnbhc,2,First Time Home Buyers Info Session,2016-10-25 23:30:00
tccsxlyvmbkc,2,First Time Home Buyers Info Session,2016-09-27 23:30:00
233660287,2,First Time Home Buyers Info Session,2016-09-13 23:00:00
242491771,2,September Lunch Networking for Introverts,2017-09-27 16:30:00
242491903,2,Sell From Your Story Workshop - Profit From The Power of YOU,2017-08-19 14:00:00
241645390,2,Women's Prosperity Network Special Mastermind Evening,2017-07-19 22:30:00
236645646,2,Sweet Success Dinner and Networking,2017-01-18 00:30:00
236110321,2,Sweet Success Dinner and Networking,2016-12-22 00:30:00
235516858,2,Conscious Coffee and Connecting,2016-12-13 14:30:00
233402996,2,Lunch Networking For Heart-Centered Business People,2016-09-01 16:15:00
232736805,2,Real Connections 4 Lunch,2016-08-03 16:15:00
232446890,2,Icebreaker Coffee Social - West End,2016-07-14 15:00:00
241184904,4,Teens need skills and we have them! Join us to make a difference.,2017-08-24 23:00:00
239139282,4,A Call to Action - Sumner Teen Center,2017-04-24 23:00:00
240736815,2,Sup Nashville: Meet Your Community,2017-06-14 23:00:00
237993785,2,Sup Nashville: Meet Your Community,2017-05-10 23:00:00
242755181,32,Red Wings vs. Ottawa Senators,2017-10-07 22:30:00
235139232,2,"Free Home Buying Seminar, navigate the Hot Nashville Market",2016-12-06
mgvqlmywnbkb,33,Got OCD?,2017-10-21 22:00:00
mgvqlmywnbcc,33,Got OCD?,2017-10-21 22:00:00
244403607,33,Schedule Meetup,2017-10-21 22:00:00
mgvqlmywmbfc,33,Got OCD?,2017-09-23 22:00:00
mgvqlmywmbmb,33,Got OCD?,2017-09-09 22:00:00
mgvqlmywlbjc,33,Got OCD?,2017-08-26 22:00:00
mgvqlmywlbqb,33,Got OCD?,2017-08-12 22:00:00
mgvqlmywkbmc,33,Got OCD?,2017-07-29 22:00:00
mgvqlmywkbtb,33,Got OCD?,2017-07-15 22:00:00
mgvqlmywkbcb,33,Got OCD?,2017-07-01 22:00:00
mgvqlmywjbwb,33,Got OCD?,2017-06-17 22:00:00
mgvqlmywjbfb,33,Got OCD?,2017-06-03 22:00:00
mgvqlmywhbbc,33,Got OCD?,2017-05-20 22:00:00
mgvqlmywhbjb,33,Got OCD?,2017-05-06 22:00:00
mgvqlmywgbmc,33,Got OCD?,2017-04-29 22:00:00
mgvqlmywgbtb,33,Got OCD?,2017-04-22 22:00:00
mgvqlmywgbcb,33,Got OCD?,2017-04-01 22:00:00
mgvqlmywfbxb,33,Got OCD?,2017-03-18 22:00:00
mgvqlmywfbgb,33,Got OCD?,2017-03-04 23:00:00
mgvqlmywdbxb,33,Got OCD?,2017-02-18 23:00:00
mgvqlmywcblc,33,Got OCD?,2017-02-04 23:00:00
mgvqlmywcbsb,33,Got OCD?,2017-01-21 23:00:00
mgvqlmywcbcc,33,Got OCD?,2017-01-21 23:00:00
pjftbmywcbsb,33,Got OCD?,2017-01-07 23:00:00
pjftbmyvqbwb,33,Got OCD?,2016-12-17 23:00:00
pjftbmyvqbfb,33,Post,2016-12-03 23:00:00
pjftbmyvpbzb,33,Post,2016-11-19 23:00:00
pjftbmyvpbhb,33,Post,2016-11-05 22:00:00
235361008,33,Post,2016-11-05 22:00:00
pjftbmyvnbdc,33,Post,2016-10-22 22:00:00
234694755,33,OCD Nashville Peer Support Group,2016-10-08 22:00:00
234366828,33,OCD SUPPORT GROUP,2016-09-24 22:00:00
233214307,33,Announcement,2016-08-13 22:00:00
242625061,32,The MF Restaurant Group Scenic City Squash Championship,2017-10-20 22:00:00
242256427,32,Watch Party - U.S. Open Squash Finals,2017-10-14 21:00:00
242257179,32,October Club Mixer and Social,2017-10-06 22:30:00
242255975,32,Season Opener - Round Robin Mixer and Social,2017-09-15 22:30:00
240513783,18,The Forgetting Time - Sharon Guskin (September book),2017-10-08 00:00:00
240513799,18,The Book of Speculation - Erika Swyler (August Book),2017-09-03 00:00:00
240513808,18,The Storyteller - Jodi Picoult and Children's Book Drive,2017-07-30 00:00:00
239857287,18,May Book Discussion: Hag-Seed by Margaret Atwood,2017-06-04 00:00:00
238895276,18,"""Where All Light Tends to Go"" Discussion",2017-05-07 00:00:00
238230063,18,March Book Discussion - The Other Einstein By Marie Benedict,2017-04-02 00:00:00
237467535,18,February Book Discussion - The Opposite of Everyone,2017-03-05 01:00:00
236117916,18,January Book Discussion,2017-02-05 01:00:00
236117801,18,First Meeting Ever And Book Swap,2017-01-08 01:00:00
jcbgxmywnbgc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-25 01:00:00
jcbgxmywnbwb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-18 01:00:00
jcbgxmywnbnb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-11 01:00:00
jcbgxmywnbfb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-10-04 01:00:00
jcbgxmywmbjc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-27 01:00:00
jcbgxmywmbzb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-20 01:00:00
jcbgxmywmbqb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-13 01:00:00
jcbgxmywmbhb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-09-06 01:00:00
jcbgxmywlbmc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-30 01:00:00
jcbgxmywlbdc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-23 01:00:00
jcbgxmywlbtb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-16 01:00:00
jcbgxmywlblb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-09 01:00:00
jcbgxmywlbcb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-08-02 01:00:00
jcbgxmywkbhc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-26 01:00:00
jcbgxmywkbxb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-19 01:00:00
jcbgxmywkbpb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-12 01:00:00
jcbgxmywkbgb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-07-05 01:00:00
jcbgxmywjbkc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-28 01:00:00
jcbgxmywjbbc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-21 01:00:00
jcbgxmywjbrb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-14 01:00:00
jcbgxmywjbjb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-06-07 01:00:00
jcbgxmywhbnc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-31 01:00:00
jcbgxmywhbfc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-24 01:00:00
jcbgxmywhbvb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-17 01:00:00
jcbgxmywhbmb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-10 01:00:00
jcbgxmywhbdb,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-05-03 01:00:00
jcbgxmywgbhc,2,Bring a Pencil and a piece of paper & be prepared to BrainStorm!!!,2017-04-26 01:00:00
239157818,2,Bring a Pencil & a Piece of Paper...Create...,2017-04-19 01:00:00
238974659,2,Nashville Investment Angels,2017-04-12 01:00:00
238789387,2,"Zoe's Kitchen, Hwy 100 @ Split, Belle Meade 37205",2017-04-05 01:00:00
238696747,2,"Zoe's Kitchen, Hwy 100 @ Split, Belle Meade 37205",2017-03-29 01:00:00
238696769,2,Nashville Investment Angels,2017-03-29 01:00:00
242229011,2,What is Multiply?,2017-08-09 12:00:00
242072440,2,What is Multiply?,2017-08-02 12:00:00
djwmlfywnbtb,33,Open Men's Group,2017-10-15 23:00:00
qwspfhywnbcb,33,Open Circle,2017-10-01 22:45:00
djwmlfywmbwb,33,Open Men's Group,2017-09-17 23:00:00
qwspfhywmbfb,33,Open Circle,2017-09-03 22:45:00
djwmlfywlbbc,33,Open Men's Group,2017-08-20 23:00:00
qwspfhywlbjb,33,Open Circle,2017-08-06 22:45:00
djwmlfywkbvb,33,Open Men's Group,2017-07-16 23:00:00
qwspfhywkbdb,33,Open Circle,2017-07-02 22:45:00
djwmlfywjbxb,33,Open Men's Group,2017-06-18 23:00:00
qwspfhywjbgb,33,Open Circle,2017-06-04 22:45:00
djwmlfywhbcc,33,Open Men's Group,2017-05-21 23:00:00
qwspfhywhbkb,33,Open Circle,2017-05-07 22:45:00
djwmlfywgbvb,33,Open Men's Group,2017-04-16 23:00:00
qwspfhywgbdb,33,Open Circle,2017-04-02 22:45:00
djwmlfywfbzb,33,Open Men's Group,2017-03-19 23:00:00
qwspfhywfbhb,33,Open Circle,2017-03-05 23:45:00
djwmlfywdbzb,33,Open Men's Group,2017-02-20 00:00:00
djwmlfywcbtb,33,Open Men's Group,2017-01-16 00:00:00
djwmlfyvqbxb,33,Open Men's Group,2016-12-19 00:00:00
qwspfhyvqbgb,33,Open Circle,2016-12-04 23:45:00
djwmlfyvpbbc,33,Open Men's Group,2016-11-21 00:00:00
qwspfhyvpbjb,33,Open Circle,2016-11-06 23:45:00
djwmlfyvnbvb,33,Open Men's Group,2016-10-16 23:00:00
qwspfhyvnbdb,33,Open Circle,2016-10-02 22:45:00
djwmlfyvmbxb,33,Open Men's Group,2016-09-18 23:00:00
qwspfhyvmbgb,33,Open Circle,2016-09-04 22:45:00
djwmlfyvlbcc,33,Open Men's Group,2016-08-21 23:00:00
qwspfhyvlbkb,33,Open Circle,2016-08-07 22:45:00
djwmlfyvkbwb,33,Open Men's Group,2016-07-17 23:00:00
qwspfhyvkbfb,33,Open Circle - CANCELED,2016-07-03 22:45:00
djwmlfyvjbzb,33,Open Men's Group,2016-06-19 23:00:00
qwspfhyvjbhb,33,Open Circle,2016-06-05 22:45:00
djwmlfyvhbtb,33,Open Men's Group,2016-05-15 22:45:00
qwspfhyvhbcb,33,Open Circle,2016-05-01 22:45:00
djwmlfyvgbwb,33,Open Men's Group,2016-04-17 22:45:00
qwspfhyvgbfb,33,Open Circle,2016-04-03 22:45:00
djwmlfyvfbbc,33,Open Men's Group,2016-03-20 22:45:00
qwspfhyvfbjb,33,Open Circle,2016-03-06 23:45:00
djwmlfyvdbcc,33,Open Men's Group,2016-02-21 23:45:00
qwspfhyvdbkb,33,Open Circle,2016-02-07 23:45:00
djwmlfyvcbwb,33,Open Men's Group,2016-01-17 23:45:00
qwspfhyvcbfb,33,Open Circle,2016-01-03 23:45:00
djwmlfytqbbc,33,Open Men's Group,2015-12-20 23:45:00
qwspfhytqbjb,33,Open Circle,2015-12-06 23:45:00
djwmlfytpbtb,33,Open Men's Group,2015-11-15 23:45:00
qwspfhytpbcb,33,Open Circle,2015-11-01 23:45:00
243183232,22,The Black and White Truth about Racisim,2017-10-26 23:30:00
243183200,22,The 60 Minute Guide to Greater Confidence,2017-10-19 23:30:00
243183163,22,Toxic Faith: When Religion Hurts,2017-10-12 23:30:00
243183140,22,Making Life's Toughest Decicions,2017-10-05 23:30:00
242624265,22,Forgiving the Unforgivable,2017-09-28 23:30:00
242624140,22,Is Church Obsolete: Has God Left the Building?,2017-09-21 23:30:00
242623956,22,A Safe Place: Confronting Child Abuse,2017-09-14 23:30:00
242199532,22,Follow Your Dreams..Even When You Think You Can't,2017-09-07 23:30:00
242623852,22,Getting Past....Your Past,2017-09-07 23:30:00
241341427,22,Concussions,2017-08-31 23:30:00
241341412,22,They Hijacked My Life! Identity Theft,2017-08-24 23:30:00
241341375,22,Coping with Grief,2017-08-17 23:30:00
241341330,22,Science and Religion,2017-08-10 23:30:00
240785822,22,Getting Unstuck in Life,2017-08-03 23:30:00
240785793,22,Body Language,2017-07-27 23:30:00
240785622,22,What People Really Think of Christitans,2017-07-20 23:30:00
240785490,22,When Love Hurts,2017-07-13 23:30:00
240785443,22,Majesty and Mystery of Nature,2017-07-06 23:30:00
240094009,22,What's Your Pet Trying to Tell You?,2017-06-29 23:30:00
240093912,22,Imperfect Parents,2017-06-22 23:30:00
240093891,22,Understanding the Hidden World of Hoarding,2017-06-15 23:30:00
240093858,22,The Church and Gays -Topic of the week,2017-06-08 23:30:00
239383386,22,Curing Healthcare -Topic of the week,2017-06-01 23:30:00
239383302,22,Mormon: Christian? Cult? -Topic of the week,2017-05-25 23:30:00
239383233,22,What's Wrong/Right With You? -Topic of the week,2017-05-18 23:30:00
239383209,22,Embracing Change -Topic of the week,2017-05-11 23:30:00
238425460,22,"Hey, Good Lookin' -Topic of the week",2017-05-04 23:30:00
238425424,22,Class Warfare -Topic of the week,2017-04-27 23:30:00
238425389,22,Amazing Grace -Topic of the week,2017-04-20 23:30:00
238425289,22,Cancelled due to Maunday Thursday Service ,2017-04-13 23:30:00
238425051,22,Living After a Suicide -Topic of the week,2017-04-06 23:30:00
237664705,22,Unlocking the Mystery of Music -Topic of the week,2017-03-30 23:30:00
237664657,22,An Unsolved Mystery-Topic of the week,2017-03-23 23:30:00
237664640,22,Financial Freedom -Topic of the week,2017-03-16 23:30:00
237664599,22,Meeting God Face to Face -Topic of the week,2017-03-10 00:30:00
236929665,22,Police Brutality or Necessary Force -Topic of the week,2017-03-03 00:30:00
236929626,22,"""The Shack"" Author Talks Spirituality -Topic of the week",2017-02-24 00:30:00
236929529,22,Crop Circles: They're Not What You Think-Topic of the week,2017-02-17 00:30:00
236929477,22,Finding Meaning Every Monday-Topic of the week,2017-02-10 00:30:00
236552925,22,Confronting Evil-Topic of the week,2017-02-03 00:30:00
236552905,22,Why Did I Survive?-Topic of the week,2017-01-27 00:30:00
236552873,22,Losing a Loved One to Alzheimer's-Topic of the week,2017-01-20 00:30:00
236552837,22,Playing God: Is Science Going Too Far?- Topic of the week,2017-01-13 00:30:00
236552798,22,Be Yourself...Everyone Else is Taken- Topic of the week,2017-01-06 00:30:00
235632238,22,The Aliens Are Coming- Topic of the week,2016-12-30 00:30:00
235632166,22,In the Beginning- Topic of the week,2016-12-16 00:30:00
235632053,22,Overcoming Worry- Topic of the week,2016-12-09 00:30:00
234854873,22,Giving Up on God- Topic of the week,2016-12-02 00:30:00
234854817,22,Lighten Up! De-stress and Lift Your Spirits- Topic of the week,2016-11-18 00:30:00
234854805,22,Choosing Resilience- Topic of the week,2016-11-11 00:30:00
234338624,22,Enough Already! - Topic of the week,2016-11-03 23:30:00
234338516,22,Dealing With Difficult People - Topic of the week,2016-10-27 23:30:00
234338361,22,Cutting: The Epidemic of Self-Mutilation - Topic of the week,2016-10-13 23:30:00
234338297,22,The President's Faith: Does it Matter? - Topic of the week,2016-10-06 23:30:00
233163326,22,Hurt by Church? - Topic of the week,2016-09-29 23:30:00
233163301,22,Confronting Bullies - Topic of the week,2016-09-22 23:30:00
233163284,22,Bias: What's the Media's Agenda - Topic of the week,2016-09-15 23:30:00
233163267,22,I lived in a Dumpster- Topic of the week,2016-09-08 23:30:00
232415318,22,Trapped; A Stripper's Journey Out of Hopelessness- Topic of the week,2016-09-01 23:30:00
232415272,22,Give Me a Break! - Topic of the week,2016-08-25 23:30:00
232415241,22,Border Wars - Topic of the week,2016-08-18 23:30:00
232415175,22,Facing a Terminal Illness - Topic of the week,2016-08-11 23:30:00
232058794,22,Hope for Gangs: Surprising Stories from the Bloods and Crips- Topic of the week,2016-08-04 23:30:00
232058601,22,The Art of Loss - Topic of the week,2016-07-28 23:30:00
232058689,22,Child Sex Slaves - Topic of the week,2016-07-21 23:30:00
232058646,22,Benefits of Laughter - Topic of the week,2016-07-14 23:30:00
232058727,22,True Beauty: Is it Really Only Skin Deep? - Topic of the week,2016-07-07 23:30:00
230701027,22,Temptation-Why Good Men Go Bad - Topic of the week,2016-06-30 23:30:00
230700994,22,Tell Me the Real Story - Topic of the week,2016-06-23 23:30:00
230700966,22,Political Correctness - Topic of the week,2016-06-16 23:30:00
230700847,22,Overcoming Life's Obstacles- Topic of the week,2016-06-09 23:30:00
230279959,22,Can This Union Be Saved?- Topic of the week,2016-06-02 23:30:00
230279941,22,Meth: Stories of Horror and Hope- Topic of the week,2016-05-26 23:30:00
230279908,22,The Mystery of Autism- Topic of the week,2016-05-19 23:30:00
230279879,22,"Love Ya, Mom: Celebrating Mothers- Topic of the week",2016-05-12 23:30:00
